YEAR,EXAM,BIL,NAMA,NOKP,KELAS,TINGKATAN,JANTINA,BM,BMG,BI,BIG,MM,MMG,SEJ,SEJG,PI,PIG,SN,SNG,GEO,GEOG,RBT,RBTG,ASK,ASKG,BJ,BJG,BA,BAG,PSV,PSVG,MT,MTG,PHY,PHYG,CHE,CHEG,BIO,BIOG,SK,SKG,GKT,GKTG,ACC,ACCG,PN,PNG,EKO,EKOG,TAS,TASG,JUMLAH_MARKAH,JUMLAH_GRED
2025,PAT,26,MUHAMMAD STUDENT 6062,2501017922,T2 GAMMA,T2,Lelaki,47,E,71,B,36,F,53,D,55,D,80,B,52,D,79,B,,,,,,,63,C,,,,,,,,,,,,,,,,,,,,,536,9 SUBJ
2025,PAT,27,MUHAMMAD STUDENT 6063,2501014692,T2 GAMMA,T2,Lelaki,85,A,57,D,88,A,70,B,67,C,50,D,53,D,65,C,,,,,,,48,E,,,,,,,,,,,,,,,,,,,,,583,9 SUBJ
2025,PAT,28,MUHAMMAD STUDENT 6064,2501013448,T2 GAMMA,T2,Lelaki,79,B,58,D,68,C,46,E,70,B,64,C,57,D,83,B,,,,,,,75,B,,,,,,,,,,,,,,,,,,,,,600,9 SUBJ
2025,PAT,1,MUHAMMAD STUDENT 6065,2501018186,T2 LAMBDA,T2,Lelaki,66,C,70,B,56,D,48,E,67,C,74,B,61,C,67,C,,,,,,,72,B,,,,,,,,,,,,,,,,,,,,,581,9 SUBJ
2025,PAT,2,NUR STUDENT 6066,2501013839,T2 LAMBDA,T2,Perempuan,62,C,57,D,64,C,54,D,52,D,82,B,77,B,63,C,,,,,,,59,D,,,,,,,,,,,,,,,,,,,,,570,9 SUBJ
2025,PAT,3,NUR STUDENT 6067,2501013235,T2 LAMBDA,T2,Perempuan,63,C,61,C,80,B,58,D,71,B,67,C,86,A,51,D,,,,,,,85,A,,,,,,,,,,,,,,,,,,,,,622,9 SUBJ
2025,PAT,4,NUR STUDENT 6068,2501019445,T2 LAMBDA,T2,Perempuan,69,C,61,C,40,E,54,D,63,C,87,A,76,B,68,C,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,591,9 SUBJ
2025,PAT,5,NUR STUDENT 6069,2501018575,T2 LAMBDA,T2,Perempuan,100,A,55,D,69,C,75,B,37,F,45,E,66,C,86,A,,,,,,,71,B,,,,,,,,,,,,,,,,,,,,,604,9 SUBJ
2025,PAT,6,NUR STUDENT 6070,2501014440,T2 LAMBDA,T2,Perempuan,80,B,90,A,71,B,88,A,69,C,82,B,51,D,85,A,,,,,,,73,B,,,,,,,,,,,,,,,,,,,,,689,9 SUBJ
2025,PAT,7,NUR STUDENT 6071,2501016727,T2 LAMBDA,T2,Perempuan,67,C,58,D,65,C,71,B,75,B,60,C,52,D,46,E,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,560,9 SUBJ
2025,PAT,8,NUR STUDENT 6072,2501016315,T2 LAMBDA,T2,Perempuan,84,B,55,D,57,D,67,C,74,B,68,C,71,B,64,C,,,,,,,78,B,,,,,,,,,,,,,,,,,,,,,618,9 SUBJ
2025,PAT,9,NUR STUDENT 6073,2501011150,T2 LAMBDA,T2,Perempuan,53,D,76,B,76,B,64,C,81,B,54,D,56,D,73,B,,,,,,,51,D,,,,,,,,,,,,,,,,,,,,,584,9 SUBJ
2025,PAT,10,MUHAMMAD STUDENT 6074,2501019131,T2 LAMBDA,T2,Lelaki,67,C,84,B,77,B,57,D,67,C,51,D,62,C,71,B,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,585,9 SUBJ
2025,PAT,11,NUR STUDENT 6075,2501011418,T2 LAMBDA,T2,Perempuan,76,B,95,A,54,D,70,B,73,B,54,D,66,C,84,B,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,636,9 SUBJ
2025,PAT,12,NUR STUDENT 6076,2501015139,T2 LAMBDA,T2,Perempuan,86,A,82,B,75,B,67,C,42,E,38,F,53,D,70,B,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,568,9 SUBJ
2025,PAT,13,NUR STUDENT 6077,2501019032,T2 LAMBDA,T2,Perempuan,71,B,67,C,43,E,69,C,77,B,45,E,49,E,63,C,,,,,,,79,B,,,,,,,,,,,,,,,,,,,,,563,9 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6078,2501012406,T2 LAMBDA,T2,Lelaki,57,D,83,B,60,C,52,D,59,D,88,A,70,B,84,B,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,609,9 SUBJ
2025,PAT,15,NUR STUDENT 6079,2501016024,T2 LAMBDA,T2,Perempuan,72,B,66,C,60,C,66,C,70,B,76,B,73,B,87,A,,,,,,,41,E,,,,,,,,,,,,,,,,,,,,,611,9 SUBJ
2025,PAT,16,MUHAMMAD STUDENT 6080,2501018790,T2 LAMBDA,T2,Lelaki,75,B,71,B,65,C,72,B,70,B,71,B,71,B,62,C,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,622,9 SUBJ
2025,PAT,17,NUR STUDENT 6081,2501012080,T2 LAMBDA,T2,Perempuan,73,B,55,D,63,C,81,B,36,F,90,A,60,C,64,C,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,575,9 SUBJ
2025,PAT,18,NUR STUDENT 6082,2501011830,T2 LAMBDA,T2,Perempuan,63,C,70,B,80,B,96,A,82,B,50,D,58,D,69,C,,,,,,,51,D,,,,,,,,,,,,,,,,,,,,,619,9 SUBJ
2025,PAT,19,NUR STUDENT 6083,2501011612,T2 LAMBDA,T2,Perempuan,68,C,67,C,55,D,81,B,80,B,66,C,83,B,66,C,,,,,,,48,E,,,,,,,,,,,,,,,,,,,,,614,9 SUBJ
2025,PAT,20,MUHAMMAD STUDENT 6084,2501013435,T2 LAMBDA,T2,Lelaki,86,A,80,B,60,C,62,C,61,C,58,D,57,D,71,B,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,599,9 SUBJ
2025,PAT,21,NUR STUDENT 6085,2501011152,T2 LAMBDA,T2,Perempuan,69,C,75,B,65,C,55,D,76,B,62,C,77,B,81,B,,,,,,,77,B,,,,,,,,,,,,,,,,,,,,,637,9 SUBJ
2025,PAT,22,NUR STUDENT 6086,2501013122,T2 LAMBDA,T2,Perempuan,67,C,76,B,53,D,71,B,72,B,83,B,42,E,46,E,,,,,,,64,C,,,,,,,,,,,,,,,,,,,,,574,9 SUBJ
2025,PAT,1,NUR STUDENT 6087,2501013732,T2 OMEGA,T2,Perempuan,78,B,93,A,74,B,56,D,80,B,55,D,64,C,86,A,,,,,,,67,C,,,,,,,,,,,,,,,,,,,,,653,9 SUBJ
2025,PAT,2,MUHAMMAD STUDENT 6088,2501019418,T2 OMEGA,T2,Lelaki,60,C,69,C,64,C,69,C,58,D,46,E,48,E,94,A,,,,,,,60,C,,,,,,,,,,,,,,,,,,,,,568,9 SUBJ
2025,PAT,3,NUR STUDENT 6089,2501018627,T2 OMEGA,T2,Perempuan,85,A,60,C,63,C,74,B,74,B,60,C,85,A,51,D,,,,,,,83,B,,,,,,,,,,,,,,,,,,,,,635,9 SUBJ
2025,PAT,4,NUR STUDENT 6090,2501016316,T2 OMEGA,T2,Perempuan,56,D,100,A,66,C,66,C,68,C,70,B,64,C,75,B,,,,,,,41,E,,,,,,,,,,,,,,,,,,,,,606,9 SUBJ
2025,PAT,5,MUHAMMAD STUDENT 6091,2501017754,T2 OMEGA,T2,Lelaki,51,D,85,A,60,C,52,D,77,B,73,B,54,D,60,C,,,,,,,55,D,,,,,,,,,,,,,,,,,,,,,567,9 SUBJ
2025,PAT,6,MUHAMMAD STUDENT 6092,2501015644,T2 OMEGA,T2,Lelaki,51,D,65,C,58,D,73,B,81,B,88,A,68,C,65,C,,,,,,,53,D,,,,,,,,,,,,,,,,,,,,,602,9 SUBJ
2025,PAT,7,MUHAMMAD STUDENT 6093,2501017024,T2 OMEGA,T2,Lelaki,72,B,39,F,61,C,54,D,52,D,75,B,57,D,56,D,,,,,,,84,B,,,,,,,,,,,,,,,,,,,,,550,9 SUBJ
2025,PAT,8,MUHAMMAD STUDENT 6094,2501014561,T2 OMEGA,T2,Lelaki,56,D,62,C,69,C,70,B,78,B,48,E,78,B,51,D,,,,,,,76,B,,,,,,,,,,,,,,,,,,,,,588,9 SUBJ
2025,PAT,9,MUHAMMAD STUDENT 6095,2501016057,T2 OMEGA,T2,Lelaki,75,B,63,C,44,E,80,B,60,C,70,B,75,B,81,B,,,,,,,71,B,,,,,,,,,,,,,,,,,,,,,619,9 SUBJ
2025,PAT,10,NUR STUDENT 6096,2501013661,T2 OMEGA,T2,Perempuan,77,B,78,B,76,B,85,A,74,B,69,C,63,C,69,C,,,,,,,69,C,,,,,,,,,,,,,,,,,,,,,660,9 SUBJ
2025,PAT,11,MUHAMMAD STUDENT 6097,2501014956,T2 OMEGA,T2,Lelaki,55,D,74,B,64,C,56,D,69,C,76,B,71,B,78,B,,,,,,,74,B,,,,,,,,,,,,,,,,,,,,,617,9 SUBJ
2025,PAT,12,MUHAMMAD STUDENT 6098,2501019173,T2 OMEGA,T2,Lelaki,58,D,52,D,74,B,65,C,59,D,65,C,84,B,64,C,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,587,9 SUBJ
2025,PAT,13,MUHAMMAD STUDENT 6099,2501019702,T2 OMEGA,T2,Lelaki,68,C,74,B,58,D,91,A,49,E,53,D,100,A,57,D,,,,,,,68,C,,,,,,,,,,,,,,,,,,,,,618,9 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6100,2501014454,T2 OMEGA,T2,Lelaki,66,C,54,D,60,C,71,B,67,C,50,D,49,E,56,D,,,,,,,50,D,,,,,,,,,,,,,,,,,,,,,523,9 SUBJ
2025,PAT,15,NUR STUDENT 6101,2501014731,T2 OMEGA,T2,Perempuan,71,B,86,A,61,C,74,B,66,C,46,E,52,D,63,C,,,,,,,50,D,,,,,,,,,,,,,,,,,,,,,569,9 SUBJ
2025,PAT,16,NUR STUDENT 6102,2501019942,T2 OMEGA,T2,Perempuan,63,C,61,C,64,C,87,A,72,B,63,C,56,D,55,D,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,586,9 SUBJ
2025,PAT,17,NUR STUDENT 6103,2501012568,T2 OMEGA,T2,Perempuan,59,D,68,C,66,C,78,B,61,C,56,D,58,D,58,D,,,,,,,60,C,,,,,,,,,,,,,,,,,,,,,564,9 SUBJ
2025,PAT,18,MUHAMMAD STUDENT 6104,2501019417,T2 OMEGA,T2,Lelaki,76,B,85,A,78,B,60,C,62,C,56,D,71,B,53,D,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,597,9 SUBJ
2025,PAT,19,MUHAMMAD STUDENT 6105,2501011357,T2 OMEGA,T2,Lelaki,49,E,60,C,56,D,79,B,62,C,75,B,76,B,56,D,,,,,,,65,C,,,,,,,,,,,,,,,,,,,,,578,9 SUBJ
2025,PAT,20,MUHAMMAD STUDENT 6106,2501013480,T2 OMEGA,T2,Lelaki,63,C,70,B,52,D,72,B,52,D,56,D,54,D,68,C,,,,,,,58,D,,,,,,,,,,,,,,,,,,,,,545,9 SUBJ
2025,PAT,21,NUR STUDENT 6107,2501013862,T2 OMEGA,T2,Perempuan,64,C,70,B,42,E,59,D,51,D,59,D,98,A,52,D,,,,,,,52,D,,,,,,,,,,,,,,,,,,,,,547,9 SUBJ
2025,PAT,22,MUHAMMAD STUDENT 6108,2501015424,T2 OMEGA,T2,Lelaki,81,B,50,D,73,B,60,C,71,B,67,C,57,D,62,C,,,,,,,52,D,,,,,,,,,,,,,,,,,,,,,573,9 SUBJ
2025,PAT,23,NUR STUDENT 6109,2501012813,T2 OMEGA,T2,Perempuan,97,A,77,B,54,D,57,D,56,D,73,B,71,B,69,C,,,,,,,49,E,,,,,,,,,,,,,,,,,,,,,603,9 SUBJ
2025,PAT,24,NUR STUDENT 6110,2501011476,T2 OMEGA,T2,Perempuan,80,B,66,C,61,C,71,B,57,D,49,E,32,F,57,D,,,,,,,54,D,,,,,,,,,,,,,,,,,,,,,527,9 SUBJ
2025,PAT,25,NUR STUDENT 6111,2501012861,T2 OMEGA,T2,Perempuan,66,C,65,C,63,C,62,C,62,C,62,C,77,B,52,D,,,,,,,57,D,,,,,,,,,,,,,,,,,,,,,566,9 SUBJ
2025,PAT,26,NUR STUDENT 6112,2501013279,T2 OMEGA,T2,Perempuan,56,D,98,A,34,F,73,B,62,C,58,D,68,C,68,C,,,,,,,70,B,,,,,,,,,,,,,,,,,,,,,587,9 SUBJ
2025,PAT,27,NUR STUDENT 6113,2501011369,T2 OMEGA,T2,Perempuan,80,B,57,D,86,A,69,C,43,E,63,C,59,D,59,D,,,,,,,66,C,,,,,,,,,,,,,,,,,,,,,582,9 SUBJ
2025,PAT,28,MUHAMMAD STUDENT 6114,2501011225,T2 OMEGA,T2,Lelaki,61,C,55,D,68,C,68,C,72,B,73,B,66,C,74,B,,,,,,,56,D,,,,,,,,,,,,,,,,,,,,,593,9 SUBJ
2025,PAT,1,MUHAMMAD STUDENT 6115,2501011322,T2 IBNU SINA,T2,Lelaki,70,B,62,C,74,B,81,B,74,B,62,C,63,C,70,B,,,,,78,B,67,C,,,,,,,,,,,,,,,,,,,,,701,10 SUBJ
2025,PAT,2,NUR STUDENT 6116,2501012469,T2 IBNU SINA,T2,Perempuan,61,C,99,A,67,C,69,C,52,D,66,C,83,B,68,C,,,,,58,D,51,D,,,,,,,,,,,,,,,,,,,,,674,10 SUBJ
2025,PAT,3,MUHAMMAD STUDENT 6117,2501013687,T2 IBNU SINA,T2,Lelaki,76,B,61,C,62,C,69,C,69,C,69,C,53,D,62,C,,,,,66,C,72,B,,,,,,,,,,,,,,,,,,,,,659,10 SUBJ
2025,PAT,4,NUR STUDENT 6118,2501011605,T2 IBNU SINA,T2,Perempuan,73,B,88,A,62,C,49,E,77,B,56,D,71,B,57,D,,,,,67,C,52,D,,,,,,,,,,,,,,,,,,,,,652,10 SUBJ
2025,PAT,5,MUHAMMAD STUDENT 6119,2501017894,T2 IBNU SINA,T2,Lelaki,56,D,66,C,78,B,79,B,54,D,60,C,100,A,55,D,,,,,63,C,45,E,,,,,,,,,,,,,,,,,,,,,656,10 SUBJ
2025,PAT,6,NUR STUDENT 6120,2501014593,T2 IBNU SINA,T2,Perempuan,100,A,65,C,57,D,67,C,56,D,50,D,62,C,55,D,,,,,66,C,48,E,,,,,,,,,,,,,,,,,,,,,626,10 SUBJ
2025,PAT,7,MUHAMMAD STUDENT 6121,2501013279,T2 IBNU SINA,T2,Lelaki,90,A,71,B,66,C,63,C,44,E,62,C,69,C,69,C,,,,,58,D,74,B,,,,,,,,,,,,,,,,,,,,,666,10 SUBJ
2025,PAT,8,NUR STUDENT 6122,2501014819,T2 IBNU SINA,T2,Perempuan,77,B,62,C,61,C,74,B,49,E,59,D,53,D,70,B,,,,,72,B,69,C,,,,,,,,,,,,,,,,,,,,,646,10 SUBJ
2025,PAT,9,NUR STUDENT 6123,2501019863,T2 IBNU SINA,T2,Perempuan,66,C,73,B,71,B,85,A,52,D,72,B,84,B,77,B,,,,,41,E,53,D,,,,,,,,,,,,,,,,,,,,,674,10 SUBJ
2025,PAT,10,MUHAMMAD STUDENT 6124,2501014093,T2 IBNU SINA,T2,Lelaki,81,B,77,B,63,C,65,C,53,D,84,B,80,B,67,C,,,,,58,D,71,B,,,,,,,,,,,,,,,,,,,,,699,10 SUBJ
2025,PAT,11,NUR STUDENT 6125,2501019533,T2 IBNU SINA,T2,Perempuan,87,A,81,B,56,D,64,C,79,B,81,B,71,B,78,B,,,,,81,B,83,B,,,,,,,,,,,,,,,,,,,,,761,10 SUBJ
2025,PAT,12,NUR STUDENT 6126,2501018580,T2 IBNU SINA,T2,Perempuan,58,D,76,B,63,C,75,B,68,C,78,B,87,A,68,C,,,,,70,B,66,C,,,,,,,,,,,,,,,,,,,,,709,10 SUBJ
2025,PAT,13,MUHAMMAD STUDENT 6127,2501011662,T2 IBNU SINA,T2,Lelaki,68,C,76,B,54,D,62,C,81,B,90,A,58,D,66,C,,,,,56,D,57,D,,,,,,,,,,,,,,,,,,,,,668,10 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6128,2501015560,T2 IBNU SINA,T2,Lelaki,58,D,52,D,60,C,67,C,59,D,76,B,61,C,77,B,,,,,53,D,44,E,,,,,,,,,,,,,,,,,,,,,607,10 SUBJ
2025,PAT,15,NUR STUDENT 6129,2501014789,T2 IBNU SINA,T2,Perempuan,64,C,72,B,84,B,67,C,65,C,81,B,60,C,67,C,,,,,82,B,57,D,,,,,,,,,,,,,,,,,,,,,699,10 SUBJ
2025,PAT,16,MUHAMMAD STUDENT 6130,2501015855,T2 IBNU SINA,T2,Lelaki,64,C,66,C,61,C,76,B,61,C,78,B,68,C,40,E,,,,,64,C,65,C,,,,,,,,,,,,,,,,,,,,,643,10 SUBJ
2025,PAT,17,MUHAMMAD STUDENT 6131,2501012644,T2 IBNU SINA,T2,Lelaki,70,B,83,B,75,B,69,C,73,B,100,A,40,E,58,D,,,,,45,E,65,C,,,,,,,,,,,,,,,,,,,,,678,10 SUBJ
2025,PAT,18,MUHAMMAD STUDENT 6132,2501015460,T2 IBNU SINA,T2,Lelaki,65,C,69,C,75,B,77,B,66,C,84,B,78,B,70,B,,,,,56,D,51,D,,,,,,,,,,,,,,,,,,,,,691,10 SUBJ
2025,PAT,19,NUR STUDENT 6133,2501015965,T2 IBNU SINA,T2,Perempuan,69,C,80,B,53,D,29,F,63,C,61,C,37,F,76,B,,,,,88,A,74,B,,,,,,,,,,,,,,,,,,,,,630,10 SUBJ
2025,PAT,20,NUR STUDENT 6134,2501016769,T2 IBNU SINA,T2,Perempuan,71,B,61,C,74,B,45,E,43,E,83,B,57,D,79,B,,,,,78,B,71,B,,,,,,,,,,,,,,,,,,,,,662,10 SUBJ
2025,PAT,21,NUR STUDENT 6135,2501019057,T2 IBNU SINA,T2,Perempuan,44,E,86,A,61,C,55,D,68,C,57,D,83,B,73,B,,,,,58,D,56,D,,,,,,,,,,,,,,,,,,,,,641,10 SUBJ
2025,PAT,22,NUR STUDENT 6136,2501014565,T2 IBNU SINA,T2,Perempuan,52,D,93,A,49,E,65,C,58,D,75,B,62,C,85,A,,,,,65,C,57,D,,,,,,,,,,,,,,,,,,,,,661,10 SUBJ
2025,PAT,23,NUR STUDENT 6137,2501013286,T2 IBNU SINA,T2,Perempuan,74,B,60,C,77,B,83,B,80,B,55,D,83,B,76,B,,,,,50,D,58,D,,,,,,,,,,,,,,,,,,,,,696,10 SUBJ
2025,PAT,24,NUR STUDENT 6138,2501017775,T2 IBNU SINA,T2,Perempuan,72,B,85,A,75,B,61,C,66,C,57,D,65,C,75,B,,,,,62,C,59,D,,,,,,,,,,,,,,,,,,,,,677,10 SUBJ
2025,PAT,25,NUR STUDENT 6139,2501017651,T2 IBNU SINA,T2,Perempuan,69,C,60,C,77,B,63,C,76,B,79,B,48,E,66,C,,,,,62,C,71,B,,,,,,,,,,,,,,,,,,,,,671,10 SUBJ
2025,PAT,26,MUHAMMAD STUDENT 6140,2501019626,T2 IBNU SINA,T2,Lelaki,65,C,67,C,93,A,59,D,55,D,71,B,63,C,65,C,,,,,49,E,54,D,,,,,,,,,,,,,,,,,,,,,641,10 SUBJ
2025,PAT,27,MUHAMMAD STUDENT 6141,2501011535,T2 IBNU SINA,T2,Lelaki,68,C,75,B,63,C,75,B,66,C,57,D,66,C,68,C,,,,,73,B,79,B,,,,,,,,,,,,,,,,,,,,,690,10 SUBJ
2025,PAT,28,MUHAMMAD STUDENT 6142,2501017971,T2 IBNU SINA,T2,Lelaki,80,B,84,B,74,B,63,C,73,B,59,D,69,C,73,B,,,,,89,A,64,C,,,,,,,,,,,,,,,,,,,,,728,10 SUBJ
2025,PAT,1,NUR STUDENT 6143,2501016779,T2 IBNU KHALDUN,T2,Perempuan,71,B,84,B,78,B,67,C,81,B,66,C,72,B,99,A,,,,,65,C,50,D,,,,,,,,,,,,,,,,,,,,,733,10 SUBJ
2025,PAT,2,MUHAMMAD STUDENT 6144,2501018990,T2 IBNU KHALDUN,T2,Lelaki,68,C,65,C,50,D,55,D,59,D,73,B,75,B,71,B,,,,,53,D,61,C,,,,,,,,,,,,,,,,,,,,,630,10 SUBJ
2025,PAT,3,MUHAMMAD STUDENT 6145,2501018622,T2 IBNU KHALDUN,T2,Lelaki,56,D,62,C,76,B,69,C,65,C,77,B,66,C,78,B,,,,,64,C,82,B,,,,,,,,,,,,,,,,,,,,,695,10 SUBJ
2025,PAT,4,MUHAMMAD STUDENT 6146,2501019076,T2 IBNU KHALDUN,T2,Lelaki,80,B,62,C,75,B,88,A,77,B,66,C,68,C,46,E,,,,,83,B,65,C,,,,,,,,,,,,,,,,,,,,,710,10 SUBJ
2025,PAT,5,NUR STUDENT 6147,2501014254,T2 IBNU KHALDUN,T2,Perempuan,81,B,66,C,77,B,55,D,68,C,69,C,65,C,60,C,,,,,61,C,44,E,,,,,,,,,,,,,,,,,,,,,646,10 SUBJ
2025,PAT,6,MUHAMMAD STUDENT 6148,2501011976,T2 IBNU KHALDUN,T2,Lelaki,74,B,64,C,71,B,65,C,74,B,67,C,65,C,71,B,,,,,83,B,53,D,,,,,,,,,,,,,,,,,,,,,687,10 SUBJ
2025,PAT,7,NUR STUDENT 6149,2501017742,T2 IBNU KHALDUN,T2,Perempuan,81,B,87,A,60,C,61,C,68,C,59,D,77,B,99,A,,,,,79,B,81,B,,,,,,,,,,,,,,,,,,,,,752,10 SUBJ
2025,PAT,8,NUR STUDENT 6150,2501013722,T2 IBNU KHALDUN,T2,Perempuan,70,B,67,C,53,D,49,E,88,A,93,A,78,B,59,D,,,,,60,C,76,B,,,,,,,,,,,,,,,,,,,,,693,10 SUBJ
2025,PAT,9,NUR STUDENT 6151,2501012926,T2 IBNU KHALDUN,T2,Perempuan,91,A,89,A,65,C,81,B,79,B,59,D,67,C,44,E,,,,,44,E,79,B,,,,,,,,,,,,,,,,,,,,,698,10 SUBJ
2025,PAT,10,MUHAMMAD STUDENT 6152,2501016649,T2 IBNU KHALDUN,T2,Lelaki,71,B,57,D,71,B,68,C,57,D,81,B,76,B,66,C,,,,,49,E,67,C,,,,,,,,,,,,,,,,,,,,,663,10 SUBJ
2025,PAT,11,NUR STUDENT 6153,2501013603,T2 IBNU KHALDUN,T2,Perempuan,80,B,78,B,63,C,63,C,71,B,56,D,50,D,77,B,,,,,69,C,55,D,,,,,,,,,,,,,,,,,,,,,662,10 SUBJ
2025,PAT,12,NUR STUDENT 6154,2501017659,T2 IBNU KHALDUN,T2,Perempuan,63,C,54,D,95,A,69,C,89,A,81,B,79,B,51,D,,,,,92,A,76,B,,,,,,,,,,,,,,,,,,,,,749,10 SUBJ
2025,PAT,13,NUR STUDENT 6155,2501013333,T2 IBNU KHALDUN,T2,Perempuan,70,B,81,B,67,C,75,B,41,E,55,D,67,C,71,B,,,,,54,D,53,D,,,,,,,,,,,,,,,,,,,,,634,10 SUBJ
2025,PAT,14,MUHAMMAD STUDENT 6156,2501011367,T2 IBNU KHALDUN,T2,Lelaki,55,D,79,B,70,B,62,C,75,B,55,D,72,B,71,B,,,,,71,B,67,C,,,,,,,,,,,,,,,,,,,,,677,10 SUBJ
2025,PAT,15,MUHAMMAD STUDENT 6157,2501014155,T2 IBNU KHALDUN,T2,Lelaki,74,B,68,C,58,D,54,D,69,C,68,C,54,D,54,D,,,,,76,B,51,D,,,,,,,,,,,,,,,,,,,,,626,10 SUBJ
2025,PAT,16,MUHAMMAD STUDENT 6158,2501019058,T2 IBNU KHALDUN,T2,Lelaki,69,C,50,D,65,C,67,C,55,D,80,B,72,B,46,E,,,,,78,B,51,D,,,,,,,,,,,,,,,,,,,,,633,10 SUBJ
2025,PAT,17,MUHAMMAD STUDENT 6159,2501017674,T2 IBNU KHALDUN,T2,Lelaki,64,C,81,B,80,B,91,A,85,A,67,C,73,B,62,C,,,,,54,D,64,C,,,,,,,,,,,,,,,,,,,,,721,10 SUBJ
2025,PAT,18,MUHAMMAD STUDENT 6160,2501011658,T2 IBNU KHALDUN,T2,Lelaki,67,C,63,C,71,B,55,D,76,B,75,B,72,B,79,B,,,,,74,B,72,B,,,,,,,,,,,,,,,,,,,,,704,10 SUBJ
2025,PAT,19,MUHAMMAD STUDENT 6161,2501018976,T2 IBNU KHALDUN,T2,Lelaki,50,D,84,B,71,B,55,D,63,C,64,C,71,B,78,B,,,,,88,A,89,A,,,,,,,,,,,,,,,,,,,,,713,10 SUBJ
2025,PAT,20,MUHAMMAD STUDENT 6162,2501018031,T2 IBNU KHALDUN,T2,Lelaki,72,B,82,B,87,A,65,C,89,A,67,C,59,D,79,B,,,,,67,C,72,B,,,,,,,,,,,,,,,,,,,,,739,10 SUBJ
2025,PAT,21,MUHAMMAD STUDENT 6163,2501014952,T2 IBNU KHALDUN,T2,Lelaki,62,C,76,B,59,D,63,C,63,C,61,C,57,D,52,D,,,,,66,C,75,B,,,,,,,,,,,,,,,,,,,,,634,10 SUBJ
2025,PAT,22,MUHAMMAD STUDENT 6164,2501018434,T2 IBNU KHALDUN,T2,Lelaki,89,A,67,C,53,D,66,C,75,B,100,A,75,B,77,B,,,,,61,C,84,B,,,,,,,,,,,,,,,,,,,,,747,10 SUBJ
2025,PAT,23,NUR STUDENT 6165,2501011937,T2 IBNU KHALDUN,T2,Perempuan,93,A,59,D,80,B,68,C,67,C,59,D,78,B,77,B,,,,,62,C,71,B,,,,,,,,,,,,,,,,,,,,,714,10 SUBJ
2025,PAT,24,NUR STUDENT 6166,2501014851,T2 IBNU KHALDUN,T2,Perempuan,61,C,66,C,76,B,56,D,79,B,56,D,76,B,61,C,,,,,66,C,76,B,,,,,,,,,,,,,,,,,,,,,673,10 SUBJ
2025,PAT,25,MUHAMMAD STUDENT 6167,2501016663,T2 IBNU KHALDUN,T2,Lelaki,51,D,96,A,94,A,66,C,65,C,55,D,87,A,70,B,,,,,68,C,90,A,,,,,,,,,,,,,,,,,,,,,742,10 SUBJ
2025,PAT,26,MUHAMMAD STUDENT 6168,2501018594,T2 IBNU KHALDUN,T2,Lelaki,66,C,49,E,75,B,44,E,60,C,92,A,75,B,72,B,,,,,49,E,78,B,,,,,,,,,,,,,,,,,,,,,660,10 SUBJ
2025,PAT,1,NUR STUDENT 6169,2501012679,T3 ALPHA,T3,Perempuan,69,C,95,A,84,B,100,A,84,B,80,B,63,C,,,69,C,65,C,,,85,A,,,,,,,,,,,,,,,,,,,,,794,10 SUBJ
2025,PAT,2,NUR STUDENT 6170,2501015790,T3 ALPHA,T3,Perempuan,69,C,85,A,100,A,100,A,77,B,79,B,83,B,,,100,A,79,B,,,85,A,,,,,,,,,,,,,,,,,,,,,857,10 SUBJ
2025,PAT,3,NUR STUDENT 6171,2501017021,T3 ALPHA,T3,Perempuan,100,A,81,B,85,A,70,B,61,C,77,B,82,B,,,63,C,100,A,,,74,B,,,,,,,,,,,,,,,,,,,,,793,10 SUBJ
2025,PAT,4,NUR STUDENT 6172,2501017525,T3 ALPHA,T3,Perempuan,76,B,69,C,85,A,100,A,98,A,95,A,65,C,,,95,A,93,A,,,81,B,,,,,,,,,,,,,,,,,,,,,857,10 SUBJ
2025,PAT,5,MUHAMMAD STUDENT 6173,2501011102,T3 ALPHA,T3,Lelaki,72,B,90,A,76,B,74,B,80,B,78,B,62,C,,,94,A,69,C,,,68,C,,,,,,,,,,,,,,,,,,,,,763,10 SUBJ
2025,PAT,6,MUHAMMAD STUDENT 6174,2501019734,T3 ALPHA,T3,Lelaki,83,B,71,B,73,B,67,C,100,A,76,B,63,C,,,61,C,100,A,,,97,A,,,,,,,,,,,,,,,,,,,,,791,10 SUBJ
